"origin" "year" "month" "day" "hour" "temp" "dewp" "humid" "wind_dir" "wind_speed" "wind_gust" "precip" "pressure" "visib" "time_hour"
"JFK" 2013 1 26 19 21.92 3.92 45.22 320 18.41248 26.46794 0 1025.7 10 2013-01-26 19:00:00
"JFK" 2013 1 26 20 21.02 3.92 46.98 330 16.11092 26.46794 0 1026.6 10 2013-01-26 20:00:00
"JFK" 2013 1 26 21 21.02 5 49.37 330 16.11092 NA 0 1027.6 10 2013-01-26 21:00:00
"JFK" 2013 1 26 22 19.94 5 51.68 320 16.11092 NA 0 1028.7 10 2013-01-26 22:00:00
"JFK" 2013 1 26 23 19.94 5 51.68 310 11.5078 NA 0 1028.8 10 2013-01-26 23:00:00
"JFK" 2013 1 27 0 19.94 6.08 54.3 320 10.35702 NA 0 1029 10 2013-01-27 00:00:00
"JFK" 2013 1 27 1 19.94 6.08 54.3 310 12.65858 NA 0 1029.8 10 2013-01-27 01:00:00
"JFK" 2013 1 27 2 17.96 6.08 59.1 320 6.90468 NA 0 1030.2 10 2013-01-27 02:00:00
"JFK" 2013 1 27 3 19.94 6.98 56.56 290 5.7539 NA 0 1030.5 10 2013-01-27 03:00:00
"JFK" 2013 1 27 4 19.94 8.96 61.85 290 10.35702 NA 0 1030.7 10 2013-01-27 04:00:00
"JFK" 2013 1 27 5 19.94 10.04 64.92 280 12.65858 NA 0 1031.2 10 2013-01-27 05:00:00
"JFK" 2013 1 27 6 21.02 10.04 62 290 11.5078 NA 0 1031.4 10 2013-01-27 06:00:00
"JFK" 2013 1 27 7 21.92 10.94 62.13 300 11.5078 NA 0 1032.2 10 2013-01-27 07:00:00
"JFK" 2013 1 27 8 24.08 10.94 56.74 300 14.96014 NA 0 1032.8 10 2013-01-27 08:00:00
"JFK" 2013 1 27 9 26.06 10.04 50.2 310 16.11092 NA 0 1033.4 10 2013-01-27 09:00:00
"JFK" 2013 1 27 10 28.04 10.94 48.15 290 11.5078 NA 0 1034 10 2013-01-27 10:00:00
"JFK" 2013 1 27 11 30.92 10.04 41.13 330 9.20624 NA 0 1033 10 2013-01-27 11:00:00
"JFK" 2013 1 27 12 33.08 6.98 32.85 330 12.65858 NA 0 1032.2 10 2013-01-27 12:00:00
"JFK" 2013 1 27 13 33.98 6.08 30.42 310 8.05546 NA 0 1031.8 10 2013-01-27 13:00:00
"JFK" 2013 1 27 14 35.06 5 27.74 310 11.5078 NA 0 1031.9 10 2013-01-27 14:00:00
"JFK" 2013 1 27 15 35.06 6.08 29.14 310 6.90468 NA 0 1031.8 10 2013-01-27 15:00:00
"JFK" 2013 1 27 16 33.08 6.98 32.85 290 9.20624 NA 0 1032.6 10 2013-01-27 16:00:00
"JFK" 2013 1 27 17 33.08 8.06 34.5 300 10.35702 NA 0 1032.9 10 2013-01-27 17:00:00
"JFK" 2013 1 27 18 33.08 8.06 34.5 300 10.35702 NA 0 1033.2 10 2013-01-27 18:00:00
"JFK" 2013 1 27 19 32 8.06 36.03 310 11.5078 NA 0 1033.1 10 2013-01-27 19:00:00
"JFK" 2013 1 27 20 28.04 8.06 42.32 330 5.7539 NA 0 1032.9 10 2013-01-27 20:00:00
"JFK" 2013 1 27 21 30.02 8.96 40.65 300 5.7539 NA 0 1033.2 10 2013-01-27 21:00:00
"JFK" 2013 1 27 22 26.96 8.96 46.08 0 0 NA 0 1032.8 10 2013-01-27 22:00:00
"JFK" 2013 1 27 23 26.06 12.92 57.04 0 0 NA 0 1032.7 10 2013-01-27 23:00:00
"JFK" 2013 1 28 0 24.98 10.94 54.65 0 0 NA 0 1032.7 10 2013-01-28 00:00:00
"JFK" 2013 1 28 1 28.04 17.06 62.97 260 4.60312 NA 0 1032.7 10 2013-01-28 01:00:00
"JFK" 2013 1 28 2 24.08 15.08 68.09 210 3.45234 NA 0 1031.8 10 2013-01-28 02:00:00
"JFK" 2013 1 28 3 28.04 19.04 68.57 250 4.60312 NA 0 1031.7 10 2013-01-28 03:00:00
"JFK" 2013 1 28 4 28.94 19.04 66.09 250 3.45234 NA 0 1031 10 2013-01-28 04:00:00
"JFK" 2013 1 28 5 28.94 19.94 68.68 0 0 NA 0 1030.3 10 2013-01-28 05:00:00
"JFK" 2013 1 28 6 30.92 21.02 66.34 230 4.60312 NA 0 1030.7 10 2013-01-28 06:00:00
"JFK" 2013 1 28 7 32 19.94 60.66 230 8.05546 NA 0 1030.3 9 2013-01-28 07:00:00
"JFK" 2013 1 28 8 33.08 19.94 58.08 220 10.35702 NA 0 1030.2 10 2013-01-28 08:00:00
"JFK" 2013 1 28 9 32 23 69.04 230 14.96014 NA 0 NA 2.5 2013-01-28 09:00:00
"JFK" 2013 1 28 10 32 28.04 86.28 210 11.5078 NA 0 NA 2 2013-01-28 10:00:00
"JFK" 2013 1 28 11 33.08 28.94 86.39 200 16.11092 NA 0 NA 3 2013-01-28 11:00:00
"JFK" 2013 1 28 12 33.8 28.94 84.56 200 17.2617 NA 0.01 NA 3 2013-01-28 12:00:00
"JFK" 2013 1 28 13 33.98 30.02 85.24 190 17.2617 NA 0.03 NA 5 2013-01-28 13:00:00
"JFK" 2013 1 28 14 33.98 30.02 85.24 190 17.2617 NA 0.02 1020.8 5 2013-01-28 14:00:00
"JFK" 2013 1 28 15 33.98 30.92 88.42 200 17.2617 NA 0.05 NA 5 2013-01-28 15:00:00
"JFK" 2013 1 28 16 33.98 30.92 88.42 210 9.20624 NA 0.03 1019.3 5 2013-01-28 16:00:00
"JFK" 2013 1 28 17 33.98 30.92 88.42 220 6.90468 NA 0 1019 6 2013-01-28 17:00:00
"JFK" 2013 1 28 18 33.98 32 92.36 230 10.35702 NA 0 NA 7 2013-01-28 18:00:00
"JFK" 2013 1 28 19 33.98 32 92.36 230 10.35702 NA 0.03 1018.2 6 2013-01-28 19:00:00
"JFK" 2013 1 28 20 35.06 33.08 92.4 240 9.20624 NA 0.02 1017.9 5 2013-01-28 20:00:00
"JFK" 2013 1 28 21 35.6 33.8 93.08 250 9.20624 NA 0 NA 5 2013-01-28 21:00:00
"JFK" 2013 1 28 22 35.06 33.08 92.4 240 5.7539 NA 0 1017 5 2013-01-28 22:00:00
"JFK" 2013 1 28 23 35.06 33.08 92.4 240 6.90468 NA 0 1016.8 5 2013-01-28 23:00:00
"JFK" 2013 1 29 0 35.6 33.08 92.4 260 10.35702 NA 0 NA 5 2013-01-29 00:00:00
"JFK" 2013 1 29 1 35.96 33.98 93.08 260 11.5078 NA 0 NA 5 2013-01-29 01:00:00
"JFK" 2013 1 29 2 37.04 33.98 88.57 260 6.90468 NA 0 1016.7 5 2013-01-29 02:00:00
"JFK" 2013 1 29 3 35.06 33.08 92.4 230 6.90468 NA 0 1016.7 5 2013-01-29 03:00:00
"JFK" 2013 1 29 4 35.96 35.06 96.49 0 0 NA 0 1017.4 4 2013-01-29 04:00:00
"JFK" 2013 1 29 5 35.96 35.06 96.49 280 3.45234 NA 0 1018.5 5 2013-01-29 05:00:00
"JFK" 2013 1 29 6 37.04 35.06 92.46 250 4.60312 NA 0 1019.1 5 2013-01-29 06:00:00
"JFK" 2013 1 29 7 39.92 37.04 89.34 240 5.7539 NA 0 1019.9 5 2013-01-29 07:00:00
"JFK" 2013 1 29 8 42.98 39.02 85.79 250 5.7539 NA 0 1020 6 2013-01-29 08:00:00
"JFK" 2013 1 29 9 46.04 42.08 85.97 0 0 NA 0 1020.4 6 2013-01-29 09:00:00
"JFK" 2013 1 29 10 44.96 39.02 79.54 120 9.20624 NA 0 1020.8 7 2013-01-29 10:00:00
"JFK" 2013 1 29 11 46.04 39.02 76.35 120 10.35702 NA 0 1019.9 7 2013-01-29 11:00:00
"JFK" 2013 1 29 12 44.06 37.04 76.16 140 11.5078 NA 0 1020.2 7 2013-01-29 12:00:00
"JFK" 2013 1 29 13 42.08 35.96 78.74 120 13.80936 NA 0 1020.1 7 2013-01-29 13:00:00
"JFK" 2013 1 29 14 42.08 37.04 82.17 120 11.5078 NA 0 1020.4 7 2013-01-29 14:00:00
"JFK" 2013 1 29 15 42.08 37.04 82.17 110 11.5078 NA 0 1019.9 7 2013-01-29 15:00:00
"JFK" 2013 1 29 16 42.08 37.04 82.17 110 8.05546 NA 0 1020.4 7 2013-01-29 16:00:00
"JFK" 2013 1 29 17 42.8 37.4 82.17 100 9.20624 NA 0 NA 8 2013-01-29 17:00:00
"JFK" 2013 1 29 18 41 37.94 88.76 120 10.35702 NA 0.02 1020.1 5 2013-01-29 18:00:00
"JFK" 2013 1 29 19 41 39.2 93.24 60 5.7539 NA 0.01 NA 6 2013-01-29 19:00:00
"JFK" 2013 1 29 20 42.08 39.2 93.24 70 5.7539 NA 0 NA 6 2013-01-29 20:00:00
"JFK" 2013 1 29 21 41 39.02 92.59 90 5.7539 NA 0 1020 4 2013-01-29 21:00:00
"JFK" 2013 1 29 22 41 39.92 95.9 60 4.60312 NA 0 1019.7 4 2013-01-29 22:00:00
"JFK" 2013 1 29 23 41 39.92 95.9 50 4.60312 NA 0 NA 4 2013-01-29 23:00:00
"JFK" 2013 1 30 0 42.08 39.92 91.98 70 3.45234 NA 0 1018.3 4 2013-01-30 00:00:00
"JFK" 2013 1 30 1 44.06 42.08 93.3 100 4.60312 NA 0 NA 5 2013-01-30 01:00:00
"JFK" 2013 1 30 2 44.6 42.98 95.95 130 5.7539 NA 0 NA 2 2013-01-30 02:00:00
"JFK" 2013 1 30 3 46.04 44.96 100 160 5.7539 NA 0 NA 0.12 2013-01-30 03:00:00
"JFK" 2013 1 30 4 46.4 46.04 100 170 8.05546 NA 0 NA 0 2013-01-30 04:00:00
"JFK" 2013 1 30 5 46.04 44.96 95.99 170 8.05546 NA 0 1014.2 0 2013-01-30 05:00:00
"JFK" 2013 1 30 6 44.06 44.06 100 160 9.20624 NA 0 1013.4 0 2013-01-30 06:00:00
"JFK" 2013 1 30 7 44.06 44.06 100 180 10.35702 NA 0 1012.6 0 2013-01-30 07:00:00
"JFK" 2013 1 30 8 44.96 44.6 100 190 12.65858 NA 0 NA 0 2013-01-30 08:00:00
"JFK" 2013 1 30 9 46.4 46.4 100 190 16.11092 NA 0.01 NA 2 2013-01-30 09:00:00
"JFK" 2013 1 30 10 46.04 44.96 95.99 180 20.71404 NA 0 1009.9 0.75 2013-01-30 10:00:00
"JFK" 2013 1 30 11 46.4 46.4 100 190 20.71404 28.7695 0 NA 0.12 2013-01-30 11:00:00
"JFK" 2013 1 30 12 48.92 48.2 100 180 21.86482 NA 0.01 NA 0.25 2013-01-30 12:00:00
"JFK" 2013 1 30 13 50 46.94 89.17 170 20.71404 NA 0 1005.8 0.25 2013-01-30 13:00:00
"JFK" 2013 1 30 14 48.92 46.94 92.84 170 19.56326 NA 0.01 1004.8 0.25 2013-01-30 14:00:00
"JFK" 2013 1 30 15 48.92 46.94 92.84 180 24.16638 33.37262 0 1004.6 0.25 2013-01-30 15:00:00
"JFK" 2013 1 30 16 48.92 48.02 96.69 170 25.31716 33.37262 0.01 NA 0.25 2013-01-30 16:00:00
"JFK" 2013 1 30 17 48.92 46.94 92.84 180 25.31716 35.67418 0 1003.1 0.25 2013-01-30 17:00:00
"JFK" 2013 1 30 18 48.92 48.2 100 190 20.71404 28.7695 0 NA 1.5 2013-01-30 18:00:00
"JFK" 2013 1 30 19 50 48.2 100 190 19.56326 NA 0 NA 7 2013-01-30 19:00:00
"JFK" 2013 1 30 20 51.08 48.92 92.28 180 24.16638 NA 0 1000.7 6 2013-01-30 20:00:00
"JFK" 2013 1 30 21 51.8 50 96.05 190 29.92028 36.82496 0 NA 1 2013-01-30 21:00:00
"JFK" 2013 1 30 22 51.08 50 96.07 180 32.22184 37.97574 0 997.8 0.5 2013-01-30 22:00:00
"JFK" 2013 1 30 23 51.08 50 96.07 180 31.07106 42.57886 0.02 995.9 0.5 2013-01-30 23:00:00
"JFK" 2013 1 31 0 51.98 51.08 96.73 180 29.92028 43.72964 0.02 994 0.5 2013-01-31 00:00:00
"JFK" 2013 1 31 1 53.06 51.08 92.96 180 35.67418 48.33276 0.01 991.7 0.5 2013-01-31 01:00:00
"JFK" 2013 1 31 2 50 50 100 180 27.61872 37.97574 0.05 989.1 0.5 2013-01-31 02:00:00
"JFK" 2013 1 31 3 53.06 51.98 100 180 36.82496 48.33276 0.07 NA 1 2013-01-31 03:00:00
"JFK" 2013 1 31 4 53.6 53.06 100 200 42.57886 52.93588 0.2 NA 2 2013-01-31 04:00:00
"JFK" 2013 1 31 5 55.4 53.6 96.76 210 19.56326 NA 0.1 NA 10 2013-01-31 05:00:00
"JFK" 2013 1 31 6 51.98 48.92 89.26 200 28.7695 34.5234 0.01 985.7 8 2013-01-31 06:00:00
"JFK" 2013 1 31 7 51.8 46.4 81.74 270 36.82496 58.68978 0 NA 10 2013-01-31 07:00:00
"JFK" 2013 1 31 8 46.94 30.02 51.55 270 35.67418 49.48354 0 992.1 10 2013-01-31 08:00:00
"JFK" 2013 1 31 9 44.96 24.98 45.15 280 28.7695 49.48354 0 994.4 10 2013-01-31 09:00:00
"JFK" 2013 1 31 10 46.04 21.92 38.12 280 26.46794 42.57886 0 995.4 10 2013-01-31 10:00:00
"JFK" 2013 1 31 11 46.94 21.02 35.47 270 27.61872 41.42808 0 996.5 10 2013-01-31 11:00:00
"JFK" 2013 1 31 12 46.94 19.04 32.6 280 27.61872 34.5234 0 997 10 2013-01-31 12:00:00
"JFK" 2013 1 31 13 46.04 17.96 32.2 270 26.46794 35.67418 0 997.8 10 2013-01-31 13:00:00
"JFK" 2013 1 31 14 42.98 17.06 34.81 260 35.67418 47.18198 0 999.4 10 2013-01-31 14:00:00
"JFK" 2013 1 31 15 42.08 12.02 28.9 270 33.37262 47.18198 0 1000.7 10 2013-01-31 15:00:00
"JFK" 2013 1 31 16 39.02 12.92 33.87 270 28.7695 41.42808 0 1002.3 10 2013-01-31 16:00:00
"JFK" 2013 1 31 17 35.96 17.06 45.76 260 34.5234 48.33276 0 1004.6 10 2013-01-31 17:00:00
"JFK" 2013 1 31 18 35.06 12.02 38.04 270 21.86482 37.97574 0 1006.1 10 2013-01-31 18:00:00
"JFK" 2013 1 31 19 33.98 12.02 39.72 280 26.46794 36.82496 0 1006.7 10 2013-01-31 19:00:00
"JFK" 2013 1 31 20 33.08 17.96 53.36 260 29.92028 37.97574 0 1007.8 8 2013-01-31 20:00:00
"JFK" 2013 1 31 21 32 17.06 53.6 270 27.61872 34.5234 0 1008.4 10 2013-01-31 21:00:00
"JFK" 2013 1 31 22 30.92 8.06 37.63 270 29.92028 40.2773 0 1008.9 10 2013-01-31 22:00:00
"JFK" 2013 1 31 23 30.02 6.98 37.17 280 23.0156 35.67418 0 1009.4 10 2013-01-31 23:00:00
"LGA" 2013 1 1 1 39.92 26.06 57.33 260 13.80936 23.0156 0 1011.9 10 2013-01-01 01:00:00
"LGA" 2013 1 1 2 41 26.06 54.97 260 17.2617 25.31716 0 1011.5 10 2013-01-01 02:00:00
"LGA" 2013 1 1 3 41 26.06 54.97 260 16.11092 24.16638 0 1012 10 2013-01-01 03:00:00
"LGA" 2013 1 1 4 41 26.06 54.97 260 17.2617 25.31716 0 1011.8 10 2013-01-01 04:00:00
"LGA" 2013 1 1 5 39.92 24.98 54.81 250 14.96014 21.86482 0 1011.4 10 2013-01-01 05:00:00
"LGA" 2013 1 1 6 39.92 24.98 54.81 260 16.11092 23.0156 0 1011.7 10 2013-01-01 06:00:00
"LGA" 2013 1 1 7 39.92 26.06 57.33 250 14.96014 25.31716 0 1011.9 10 2013-01-01 07:00:00
"LGA" 2013 1 1 8 39.92 26.06 57.33 250 14.96014 28.7695 0 1011.8 10 2013-01-01 08:00:00
"LGA" 2013 1 1 9 39.92 26.06 57.33 260 18.41248 24.16638 0 1012.2 10 2013-01-01 09:00:00
"LGA" 2013 1 1 10 39.92 26.06 57.33 270 12.65858 20.71404 0 1012.1 10 2013-01-01 10:00:00
"LGA" 2013 1 1 11 39.92 26.06 57.33 290 16.11092 NA 0 1011.1 10 2013-01-01 11:00:00
"LGA" 2013 1 1 12 37.94 28.4 69.67 330 17.2617 NA 0 NA 10 2013-01-01 12:00:00
"LGA" 2013 1 1 13 37.94 24.98 59.22 310 16.11092 20.71404 0 1010.6 9 2013-01-01 13:00:00
"LGA" 2013 1 1 14 39.02 24.08 54.68 300 9.20624 NA 0 1010.7 10 2013-01-01 14:00:00
"LGA" 2013 1 1 15 39.02 21.92 49.93 310 12.65858 21.86482 0 1011.4 10 2013-01-01 15:00:00
"LGA" 2013 1 1 16 37.94 21.02 50.14 330 11.5078 NA 0 1011.7 10 2013-01-01 16:00:00
"LGA" 2013 1 1 17 35.96 17.06 45.76 300 18.41248 27.61872 0 1013.1 10 2013-01-01 17:00:00
"LGA" 2013 1 1 18 33.98 15.98 47.25 320 14.96014 24.16638 0 1013.9 10 2013-01-01 18:00:00
"LGA" 2013 1 1 19 33.08 14 44.92 330 13.80936 25.31716 0 1014.1 10 2013-01-01 19:00:00
"LGA" 2013 1 1 20 32 15.08 49.19 330 12.65858 NA 0 1014.9 10 2013-01-01 20:00:00
"LGA" 2013 1 1 21 30.02 14 50.84 320 16.11092 26.46794 0 1015.4 10 2013-01-01 21:00:00
"LGA" 2013 1 1 22 28.94 12.02 48.69 310 24.16638 28.7695 0 1016.2 10 2013-01-01 22:00:00
"LGA" 2013 1 1 23 28.04 12.02 50.52 310 14.96014 NA 0 1016.3 10 2013-01-01 23:00:00
"LGA" 2013 1 2 0 26.96 10.94 50.34 320 16.11092 NA 0 1016.2 10 2013-01-02 00:00:00
"LGA" 2013 1 2 1 26.96 12.92 54.95 310 17.2617 NA 0 1016.2 10 2013-01-02 01:00:00
"LGA" 2013 1 2 2 26.06 12.02 54.82 330 16.11092 NA 0 1016.2 10 2013-01-02 02:00:00
"LGA" 2013 1 2 3 24.98 10.04 52.5 320 13.80936 NA 0 1016.4 10 2013-01-02 03:00:00
"LGA" 2013 1 2 4 24.08 10.04 54.51 330 9.20624 NA 0 1016.7 10 2013-01-02 04:00:00
"LGA" 2013 1 2 5 24.08 10.04 54.51 350 10.35702 NA 0 1016.5 10 2013-01-02 05:00:00
"LGA" 2013 1 2 6 24.08 10.04 54.51 320 6.90468 NA 0 1016.8 10 2013-01-02 06:00:00
"LGA" 2013 1 2 7 24.08 8.96 51.93 330 8.05546 NA 0 1017.3 10 2013-01-02 07:00:00
"LGA" 2013 1 2 8 24.98 10.04 52.5 310 13.80936 19.56326 0 1017.9 10 2013-01-02 08:00:00
"LGA" 2013 1 2 9 26.96 10.04 48.36 300 12.65858 18.41248 0 1018.5 10 2013-01-02 09:00:00
"LGA" 2013 1 2 10 28.04 10.94 48.15 320 11.5078 23.0156 0 1018 10 2013-01-02 10:00:00
"LGA" 2013 1 2 11 28.94 12.02 48.69 300 12.65858 NA 0 1017.2 10 2013-01-02 11:00:00
"LGA" 2013 1 2 12 30.92 12.92 46.74 310 18.41248 23.0156 0 1016.2 10 2013-01-02 12:00:00
"LGA" 2013 1 2 13 32 12.92 44.74 310 14.96014 NA 0 1016.8 10 2013-01-02 13:00:00
"LGA" 2013 1 2 14 33.98 14 43.33 330 17.2617 21.86482 0 1017.3 10 2013-01-02 14:00:00
"LGA" 2013 1 2 15 33.08 12.92 42.84 310 18.41248 NA 0 1017.8 10 2013-01-02 15:00:00
"LGA" 2013 1 2 16 33.08 15.08 47.1 310 14.96014 NA 0 1018.3 10 2013-01-02 16:00:00
"LGA" 2013 1 2 17 32 14 46.92 300 16.11092 NA 0 1019.2 10 2013-01-02 17:00:00
"LGA" 2013 1 2 18 32 14 46.92 310 14.96014 NA 0 1019.8 10 2013-01-02 18:00:00
"LGA" 2013 1 2 19 30.92 14 49.01 310 12.65858 NA 0 1019.9 10 2013-01-02 19:00:00
"LGA" 2013 1 2 20 30.92 14 49.01 310 9.20624 NA 0 1020.3 10 2013-01-02 20:00:00
"LGA" 2013 1 2 21 30.92 15.98 53.44 300 14.96014 21.86482 0 1020.9 10 2013-01-02 21:00:00
"LGA" 2013 1 2 22 30.92 15.98 53.44 320 12.65858 NA 0 1021.3 10 2013-01-02 22:00:00
"LGA" 2013 1 2 23 30.02 15.98 55.42 300 13.80936 NA 0 1021.8 10 2013-01-02 23:00:00
"LGA" 2013 1 3 0 30.02 17.96 60.38 310 14.96014 NA 0 1021.5 10 2013-01-03 00:00:00
"LGA" 2013 1 3 1 30.02 17.06 58.08 320 11.5078 NA 0 1021.8 10 2013-01-03 01:00:00
"LGA" 2013 1 3 2 28.94 17.06 60.69 320 14.96014 NA 0 1021.9 10 2013-01-03 02:00:00
"LGA" 2013 1 3 3 28.94 15.98 57.92 330 13.80936 NA 0 1021.7 10 2013-01-03 03:00:00
"LGA" 2013 1 3 4 28.04 15.98 60.1 340 11.5078 NA 0 1021.7 10 2013-01-03 04:00:00
"LGA" 2013 1 3 5 26.96 15.08 60.41 330 8.05546 NA 0 1021.9 10 2013-01-03 05:00:00
"LGA" 2013 1 3 6 26.06 15.08 62.7 330 12.65858 NA 0 1022.1 10 2013-01-03 06:00:00
"LGA" 2013 1 3 7 26.06 15.08 62.7 330 10.35702 NA 0 1022 10 2013-01-03 07:00:00
"LGA" 2013 1 3 8 26.06 15.08 62.7 330 9.20624 NA 0 1022.1 10 2013-01-03 08:00:00
"LGA" 2013 1 3 9 26.06 15.08 62.7 330 8.05546 NA 0 1022.5 10 2013-01-03 09:00:00
"LGA" 2013 1 3 10 26.96 15.08 60.41 310 9.20624 NA 0 1021.8 10 2013-01-03 10:00:00
"LGA" 2013 1 3 11 28.94 14 53.13 320 5.7539 NA 0 1020.8 10 2013-01-03 11:00:00
"LGA" 2013 1 3 12 30.92 12.92 46.74 270 6.90468 NA 0 1019.6 10 2013-01-03 12:00:00
"LGA" 2013 1 3 13 32 12.02 43 250 10.35702 17.2617 0 1019 10 2013-01-03 13:00:00
"LGA" 2013 1 3 14 33.08 12.02 41.17 NA 5.7539 NA 0 1018.4 10 2013-01-03 14:00:00
"LGA" 2013 1 3 15 33.08 12.02 41.17 260 10.35702 17.2617 0 1018.3 10 2013-01-03 15:00:00
"LGA" 2013 1 3 16 33.08 12.92 42.84 260 13.80936 NA 0 1018.6 10 2013-01-03 16:00:00
"LGA" 2013 1 3 17 32 14 46.92 250 10.35702 NA 0 1019 10 2013-01-03 17:00:00
"LGA" 2013 1 3 18 32 14 46.92 220 12.65858 18.41248 0 1019.2 10 2013-01-03 18:00:00
"LGA" 2013 1 3 19 33.08 14 44.92 260 11.5078 19.56326 0 1019.4 10 2013-01-03 19:00:00
"LGA" 2013 1 3 20 33.08 14 44.92 260 10.35702 20.71404 0 1019 10 2013-01-03 20:00:00
"LGA" 2013 1 3 21 33.08 15.08 47.1 260 17.2617 23.0156 0 1018.8 10 2013-01-03 21:00:00
"LGA" 2013 1 3 22 33.98 15.98 47.25 260 14.96014 23.0156 0 1018.6 10 2013-01-03 22:00:00
"LGA" 2013 1 3 23 33.98 17.06 49.51 270 11.5078 21.86482 0 1018 10 2013-01-03 23:00:00
"LGA" 2013 1 4 0 33.98 17.96 51.47 260 12.65858 19.56326 0 1017.6 10 2013-01-04 00:00:00
"LGA" 2013 1 4 1 33.98 17.96 51.47 260 17.2617 21.86482 0 1017.7 10 2013-01-04 01:00:00
"LGA" 2013 1 4 2 33.98 17.96 51.47 260 11.5078 19.56326 0 1018 10 2013-01-04 02:00:00
"LGA" 2013 1 4 3 33.98 17.96 51.47 270 14.96014 19.56326 0 1017.7 10 2013-01-04 03:00:00
"LGA" 2013 1 4 4 33.98 19.04 53.91 260 14.96014 24.16638 0 1017.7 10 2013-01-04 04:00:00
"LGA" 2013 1 4 5 35.06 19.04 51.64 270 16.11092 24.16638 0 1018 10 2013-01-04 05:00:00
"LGA" 2013 1 4 6 35.06 19.94 53.66 250 14.96014 27.61872 0 1018.2 10 2013-01-04 06:00:00
"LGA" 2013 1 4 7 35.06 19.04 51.64 260 19.56326 27.61872 0 1018.2 10 2013-01-04 07:00:00
"LGA" 2013 1 4 8 35.06 19.94 53.66 250 16.11092 25.31716 0 1018.6 10 2013-01-04 08:00:00
"LGA" 2013 1 4 9 35.06 21.02 56.18 270 19.56326 27.61872 0 1018.7 10 2013-01-04 09:00:00
"LGA" 2013 1 4 10 35.96 19.04 49.83 270 13.80936 26.46794 0 1017.8 10 2013-01-04 10:00:00
"LGA" 2013 1 4 11 35.96 17.96 47.57 260 18.41248 27.61872 0 1016.5 10 2013-01-04 11:00:00
"LGA" 2013 1 4 12 37.04 19.04 47.75 270 17.2617 28.7695 0 1015.3 10 2013-01-04 12:00:00
"LGA" 2013 1 4 13 37.94 17.96 44 270 13.80936 25.31716 0 1014.6 10 2013-01-04 13:00:00
"LGA" 2013 1 4 14 37.94 19.04 46.09 250 14.96014 23.0156 0 1014.2 10 2013-01-04 14:00:00
"LGA" 2013 1 4 15 37.94 19.04 46.09 260 17.2617 26.46794 0 1014.1 10 2013-01-04 15:00:00
"LGA" 2013 1 4 16 37.04 19.04 47.75 260 17.2617 25.31716 0 1014.4 10 2013-01-04 16:00:00
"LGA" 2013 1 4 17 37.04 19.94 49.62 260 16.11092 27.61872 0 1014.6 10 2013-01-04 17:00:00
"LGA" 2013 1 4 18 37.04 19.94 49.62 270 17.2617 27.61872 0 1015 10 2013-01-04 18:00:00
"LGA" 2013 1 4 19 37.04 19.04 47.75 260 18.41248 28.7695 0 1015 10 2013-01-04 19:00:00
"LGA" 2013 1 4 20 35.96 19.04 49.83 260 13.80936 23.0156 0 1015.1 10 2013-01-04 20:00:00
"LGA" 2013 1 4 21 35.96 19.04 49.83 250 10.35702 NA 0 1015.3 10 2013-01-04 21:00:00
"LGA" 2013 1 4 22 35.96 17.96 47.57 260 12.65858 18.41248 0 1016 10 2013-01-04 22:00:00
"LGA" 2013 1 4 23 35.96 17.96 47.57 240 10.35702 19.56326 0 1016.3 10 2013-01-04 23:00:00
"LGA" 2013 1 5 0 35.96 17.06 45.76 260 10.35702 19.56326 0 1016.8 10 2013-01-05 00:00:00
"LGA" 2013 1 5 1 35.06 17.06 47.42 290 13.80936 23.0156 0 1017.4 10 2013-01-05 01:00:00
"LGA" 2013 1 5 2 35.06 15.98 45.26 270 13.80936 23.0156 0 1018.5 10 2013-01-05 02:00:00
"LGA" 2013 1 5 3 33.98 17.06 49.51 270 10.35702 NA 0 1018.8 10 2013-01-05 03:00:00
"LGA" 2013 1 5 4 33.98 17.06 49.51 280 14.96014 21.86482 0 1019.5 10 2013-01-05 04:00:00
"LGA" 2013 1 5 5 33.98 17.06 49.51 260 11.5078 20.71404 0 1020.6 10 2013-01-05 05:00:00
"LGA" 2013 1 5 6 33.98 17.06 49.51 260 11.5078 21.86482 0 1021.8 10 2013-01-05 06:00:00
"LGA" 2013 1 5 7 33.98 17.96 51.47 260 11.5078 NA 0 1022.6 10 2013-01-05 07:00:00
"LGA" 2013 1 5 8 35.96 19.04 49.83 280 13.80936 NA 0 1023.8 10 2013-01-05 08:00:00
"LGA" 2013 1 5 9 37.94 19.04 46.09 280 8.05546 NA 0 1024.4 10 2013-01-05 09:00:00
"LGA" 2013 1 5 10 39.92 21.02 46.41 310 17.2617 27.61872 0 1024.6 10 2013-01-05 10:00:00
"LGA" 2013 1 5 11 41 21.02 44.51 340 18.41248 24.16638 0 1024.2 10 2013-01-05 11:00:00
"LGA" 2013 1 5 12 42.08 21.02 42.69 330 12.65858 20.71404 0 1023.6 10 2013-01-05 12:00:00
"LGA" 2013 1 5 13 42.98 21.92 42.84 320 10.35702 NA 0 1023.6 10 2013-01-05 13:00:00
"LGA" 2013 1 5 14 42.98 19.94 39.38 310 9.20624 NA 0 1023.9 10 2013-01-05 14:00:00
"LGA" 2013 1 5 15 42.98 19.04 37.9 260 8.05546 NA 0 1023.7 10 2013-01-05 15:00:00
